"state","zip","msa","name"
"IA",50111,19780,"Iowa"
"IA",50112,99015,"Iowa"
"IA",50115,19780,"Iowa"
"IA",50116,99015,"Iowa"
"IA",50117,99015,"Iowa"
"IA",50118,19780,"Iowa"
"IA",50119,99015,"Iowa"
"IA",50120,99015,"Iowa"
"IA",50122,99015,"Iowa"
"IA",50123,99015,"Iowa"
"IA",50124,11180,"Iowa"
"IA",50125,19780,"Iowa"
"IA",50126,99015,"Iowa"
"IA",50127,99015,"Iowa"
"IA",50128,19780,"Iowa"
"IA",50129,99015,"Iowa"
"IA",50130,99015,"Iowa"
"IA",50131,19780,"Iowa"
"IA",50132,99015,"Iowa"
"IA",52212,16300,"Iowa"
"IA",52213,16300,"Iowa"
"IA",52214,16300,"Iowa"
"IA",52215,99015,"Iowa"
"IA",52216,99015,"Iowa"
"IA",52217,99015,"Iowa"
"IA",52218,16300,"Iowa"
"IA",52219,16300,"Iowa"
"IA",52220,99015,"Iowa"
"IA",52221,99015,"Iowa"
"IA",52222,99015,"Iowa"
"IA",52223,99015,"Iowa"
"IA",52224,99015,"Iowa"
"IA",52225,99015,"Iowa"
"IA",52226,99015,"Iowa"
"IA",52227,16300,"Iowa"
"IA",52228,16300,"Iowa"
"IA",52229,16300,"Iowa"
"IA",52231,99015,"Iowa"
"IA",52232,99015,"Iowa"
"IA",52233,16300,"Iowa"
"IA",52235,26980,"Iowa"
"IA",52236,99015,"Iowa"
"IA",50156,99015,"Iowa"
"IA",50157,99015,"Iowa"
"IA",50158,99015,"Iowa"
"IA",50160,19780,"Iowa"
"IA",50161,11180,"Iowa"
"IA",50162,99015,"Iowa"
"IA",50163,99015,"Iowa"
"IA",50164,19780,"Iowa"
"IA",50165,99015,"Iowa"
"IA",50166,19780,"Iowa"
"IA",50167,19780,"Iowa"
"IA",52251,99015,"Iowa"
"IA",52252,16300,"Iowa"
"IA",52253,16300,"Iowa"
"IA",52254,99015,"Iowa"
"IA",52255,99015,"Iowa"
"IA",52257,16300,"Iowa"
"IA",52301,99015,"Iowa"
"IA",52302,16300,"Iowa"
"IA",52305,16300,"Iowa"
"IA",52306,99015,"Iowa"
"IA",52307,99015,"Iowa"
"IA",52308,99015,"Iowa"
"IA",52309,99015,"Iowa"
"IA",52310,16300,"Iowa"
"IA",52312,16300,"Iowa"
"IA",52313,16300,"Iowa"
"IA",52314,16300,"Iowa"
"IA",52315,16300,"Iowa"
"IA",52316,99015,"Iowa"
"IA",52317,26980,"Iowa"
"IA",52318,16300,"Iowa"
"IA",52319,26980,"Iowa"
"IA",52320,16300,"Iowa"
"IA",52321,16300,"Iowa"
"IA",52322,26980,"Iowa"
"IA",52323,16300,"Iowa"
"IA",52324,16300,"Iowa"
"IA",52325,99015,"Iowa"
"IA",52326,99015,"Iowa"
"IA",52327,26980,"Iowa"
"IA",52328,16300,"Iowa"
"IA",52329,99015,"Iowa"
"IA",52330,99015,"Iowa"
"IA",52332,16300,"Iowa"
"IA",52333,26980,"Iowa"
"IA",52334,99015,"Iowa"
"IA",52335,99015,"Iowa"
"IA",52336,16300,"Iowa"
"IA",52337,99015,"Iowa"
"IA",52338,26980,"Iowa"
"IA",52339,99015,"Iowa"
"IA",52340,26980,"Iowa"
"IA",52341,16300,"Iowa"
"IA",52342,99015,"Iowa"
"IA",52344,16300,"Iowa"
"IA",52345,16300,"Iowa"
"IA",52346,16300,"Iowa"
"IA",52347,99015,"Iowa"
"IA",52348,99015,"Iowa"
"IA",52349,16300,"Iowa"
"IA",52350,16300,"Iowa"
"IA",52351,16300,"Iowa"
"IA",52352,16300,"Iowa"
"IA",52353,26980,"Iowa"
"IA",52354,16300,"Iowa"
"IA",52355,99015,"Iowa"
"IA",52356,26980,"Iowa"
"IA",52358,99015,"Iowa"
"IA",52359,26980,"Iowa"
"IA",52361,99015,"Iowa"
"IA",52362,16300,"Iowa"
"IA",52401,16300,"Iowa"
"IA",52402,16300,"Iowa"
"IA",52403,16300,"Iowa"
"IA",52404,16300,"Iowa"
"IA",52405,16300,"Iowa"
"IA",52406,16300,"Iowa"
"IA",52407,16300,"Iowa"
"IA",52408,16300,"Iowa"
"IA",52409,16300,"Iowa"
"IA",52410,16300,"Iowa"
"IA",52411,16300,"Iowa"
"IA",52497,16300,"Iowa"
"IA",52498,16300,"Iowa"
"IA",52499,16300,"Iowa"
"IA",52501,99015,"Iowa"
"IA",52530,99015,"Iowa"
"IA",52531,99015,"Iowa"
"IA",52533,99015,"Iowa"
"IA",52534,99015,"Iowa"
"IA",52535,99015,"Iowa"
"IA",52536,99015,"Iowa"
"IA",52537,99015,"Iowa"
"IA",52538,99015,"Iowa"
"IA",52540,26980,"Iowa"
"IA",52542,99015,"Iowa"
"IA",52543,99015,"Iowa"
"IA",52544,99015,"Iowa"
"IA",52548,99015,"Iowa"
"IA",52549,99015,"Iowa"
"IA",52550,99015,"Iowa"
"IA",52551,99015,"Iowa"
"IA",52552,99015,"Iowa"
"IA",52553,99015,"Iowa"
"IA",52554,99015,"Iowa"
"IA",52555,99015,"Iowa"
"IA",52556,99015,"Iowa"
"IA",52557,99015,"Iowa"
"IA",52560,99015,"Iowa"
"IA",52561,99015,"Iowa"
"IA",52562,99015,"Iowa"
"IA",52563,99015,"Iowa"
"IA",52565,99015,"Iowa"
"IA",52566,99015,"Iowa"
"IA",52567,99015,"Iowa"
"IA",52568,99015,"Iowa"
"IA",52569,99015,"Iowa"
"IA",52570,99015,"Iowa"
"IA",52571,99015,"Iowa"
"IA",52572,99015,"Iowa"
"IA",52573,99015,"Iowa"
"IA",52574,99015,"Iowa"
"IA",52576,99015,"Iowa"
"IA",52577,99015,"Iowa"
"IA",52580,99015,"Iowa"
"IA",52581,99015,"Iowa"
"IA",52583,99015,"Iowa"
"IA",52584,99015,"Iowa"
"IA",52585,99015,"Iowa"
"IA",52586,99015,"Iowa"
"IA",52588,99015,"Iowa"
"IA",52590,99015,"Iowa"
"IA",52591,99015,"Iowa"
"IA",52593,99015,"Iowa"
"IA",52594,99015,"Iowa"
"IA",52595,99015,"Iowa"
"IA",52601,99015,"Iowa"
"IA",52619,99015,"Iowa"
"IA",52620,99015,"Iowa"
"IA",52621,26980,"Iowa"
"IA",52623,99015,"Iowa"
"IA",52624,99015,"Iowa"
"IA",52625,99015,"Iowa"
"IA",52626,99015,"Iowa"
"IA",52627,99015,"Iowa"
"IA",52630,99015,"Iowa"
"IA",52631,99015,"Iowa"
"IA",52632,99015,"Iowa"
"IA",52635,99015,"Iowa"
"IA",52637,99015,"Iowa"
"IA",52638,99015,"Iowa"
"IA",52639,99015,"Iowa"
"IA",52640,99015,"Iowa"
"IA",52641,99015,"Iowa"
"IA",52642,99015,"Iowa"
"IA",52644,99015,"Iowa"
"IA",52645,99015,"Iowa"
"IA",52646,99015,"Iowa"
"IA",52647,99015,"Iowa"
"IA",52648,99015,"Iowa"
"IA",52649,99015,"Iowa"
"IA",52650,99015,"Iowa"
"IA",52651,99015,"Iowa"
"IA",52652,99015,"Iowa"
"IA",52653,99015,"Iowa"
"IA",52654,99015,"Iowa"
"IA",52655,99015,"Iowa"
"IA",52656,99015,"Iowa"
"IA",52657,99015,"Iowa"
"IA",52658,99015,"Iowa"
"IA",52659,99015,"Iowa"
"IA",52660,99015,"Iowa"
"IA",52701,99015,"Iowa"
"IA",52720,99015,"Iowa"
"IA",52721,99015,"Iowa"
"IA",52722,19340,"Iowa"
"IA",52726,19340,"Iowa"
"IA",52727,99015,"Iowa"
"IA",52728,19340,"Iowa"
"IA",52729,99015,"Iowa"
"IA",52730,99015,"Iowa"
"IA",52731,99015,"Iowa"
"IA",52732,99015,"Iowa"
"IA",52733,99015,"Iowa"
"IA",52734,99015,"Iowa"
"IA",52736,99015,"Iowa"
"IA",52737,99015,"Iowa"
"IA",52738,99015,"Iowa"
"IA",52739,99015,"Iowa"
"IA",52742,99015,"Iowa"
"IA",52745,19340,"Iowa"
"IA",52746,19340,"Iowa"
"IA",52747,99015,"Iowa"
"IA",52748,19340,"Iowa"
"IA",52749,99015,"Iowa"
"IA",52750,99015,"Iowa"
"IA",52751,99015,"Iowa"
"IA",52752,99015,"Iowa"
"IA",52753,19340,"Iowa"
"IA",52754,99015,"Iowa"
"IA",52755,26980,"Iowa"
"IA",52756,19340,"Iowa"
"IA",52757,99015,"Iowa"
"IA",52758,19340,"Iowa"
"IA",52759,99015,"Iowa"
"IA",52760,99015,"Iowa"
"IA",52761,99015,"Iowa"
"IA",52765,19340,"Iowa"
"IA",52766,99015,"Iowa"
"IA",52767,19340,"Iowa"
"IA",52768,19340,"Iowa"
"IA",52769,99015,"Iowa"
"IA",52771,99015,"Iowa"
"IA",52772,99015,"Iowa"
"IA",52773,19340,"Iowa"
"IA",52774,99015,"Iowa"
"IA",52776,99015,"Iowa"
"IA",52777,99015,"Iowa"
"IA",52778,99015,"Iowa"
"IA",52801,19340,"Iowa"
"IA",52802,19340,"Iowa"
"IA",52803,19340,"Iowa"
"IA",52804,19340,"Iowa"
"IA",52805,19340,"Iowa"
"IA",52806,19340,"Iowa"
"IA",52807,19340,"Iowa"
"IA",52808,19340,"Iowa"
"IA",52809,19340,"Iowa"
"IA",50704,47940,"Iowa"
"IA",50706,47940,"Iowa"
"IA",50707,47940,"Iowa"
"IA",50799,47940,"Iowa"
"IA",50801,99015,"Iowa"
"IA",50830,99015,"Iowa"
"IA",50831,99015,"Iowa"
"IA",50833,99015,"Iowa"
"IA",50835,99015,"Iowa"
"IA",50836,99015,"Iowa"
"IA",50837,99015,"Iowa"
"IA",50839,99015,"Iowa"
"IA",50840,99015,"Iowa"
"IA",50841,99015,"Iowa"
"IA",50842,99015,"Iowa"
"IA",50843,99015,"Iowa"
"IA",50845,99015,"Iowa"
"IA",50846,99015,"Iowa"
"IA",50847,99015,"Iowa"
"IA",50848,99015,"Iowa"
"IA",50849,99015,"Iowa"
"IA",50851,99015,"Iowa"
"IA",50853,99015,"Iowa"
"IA",50854,99015,"Iowa"
"IA",50857,99015,"Iowa"
"IA",52030,99015,"Iowa"
"IA",50859,99015,"Iowa"
"IA",50860,99015,"Iowa"
"IA",50861,99015,"Iowa"
"IA",50862,99015,"Iowa"
"IA",50863,99015,"Iowa"
"IA",50864,99015,"Iowa"
"IA",50936,19780,"Iowa"
"IA",50940,19780,"Iowa"
"IA",50947,19780,"Iowa"
"IA",50950,19780,"Iowa"
"IA",50980,19780,"Iowa"
"IA",50981,19780,"Iowa"
"IA",50982,19780,"Iowa"
"IA",50983,19780,"Iowa"
"IA",51001,99015,"Iowa"
"IA",51002,99015,"Iowa"
"IA",51003,99015,"Iowa"
"IA",51004,43580,"Iowa"
"IA",51005,99015,"Iowa"
"IA",51006,99015,"Iowa"
"IA",51007,43580,"Iowa"
"IA",51008,99015,"Iowa"
"IA",51009,99015,"Iowa"
"IA",51010,99015,"Iowa"
"IA",51011,99015,"Iowa"
"IA",51012,99015,"Iowa"
"IA",51014,99015,"Iowa"
"IA",51015,43580,"Iowa"
"IA",51016,43580,"Iowa"
"IA",51017,99015,"Iowa"
"IA",51018,43580,"Iowa"
"IA",51019,43580,"Iowa"
"IA",51020,99015,"Iowa"
"IA",51022,99015,"Iowa"
"IA",51023,99015,"Iowa"
"IA",51024,99015,"Iowa"
"IA",51025,99015,"Iowa"
"IA",51026,43580,"Iowa"
"IA",51027,99015,"Iowa"
"IA",51028,99015,"Iowa"
"IA",51029,99015,"Iowa"
"IA",50624,47940,"Iowa"
"IA",50625,99015,"Iowa"
"IA",50626,47940,"Iowa"
"IA",50627,99015,"Iowa"
"IA",50628,99015,"Iowa"
"IA",50629,99015,"Iowa"
"IA",50630,99015,"Iowa"
"IA",50631,47940,"Iowa"
"IA",50632,99015,"Iowa"
"IA",50633,99015,"Iowa"
"IA",50634,47940,"Iowa"
"IA",50635,99015,"Iowa"
"IA",50636,99015,"Iowa"
"IA",50638,47940,"Iowa"
"IA",50641,99015,"Iowa"
"IA",50642,47940,"Iowa"
"IA",50643,47940,"Iowa"
"IA",50644,99015,"Iowa"
"IA",50645,99015,"Iowa"
"IA",50647,47940,"Iowa"
"IA",50648,99015,"Iowa"
"IA",50649,99015,"Iowa"
"IA",50650,99015,"Iowa"
"IA",50651,47940,"Iowa"
"IA",50652,99015,"Iowa"
"IA",50653,99015,"Iowa"
"IA",50654,99015,"Iowa"
"IA",50655,99015,"Iowa"
"IA",50657,47940,"Iowa"
"IA",50658,99015,"Iowa"
"IA",50659,99015,"Iowa"
"IA",50660,99015,"Iowa"
"IA",50661,99015,"Iowa"
"IA",50662,99015,"Iowa"
"IA",50664,99015,"Iowa"
"IA",50665,99015,"Iowa"
"IA",50666,47940,"Iowa"
"IA",50667,47940,"Iowa"
"IA",50668,47940,"Iowa"
"IA",50669,47940,"Iowa"
"IA",50670,99015,"Iowa"
"IA",50671,99015,"Iowa"
"IA",50672,99015,"Iowa"
"IA",50673,47940,"Iowa"
"IA",50674,47940,"Iowa"
"IA",50675,99015,"Iowa"
"IA",50676,47940,"Iowa"
"IA",50677,47940,"Iowa"
"IA",50680,47940,"Iowa"
"IA",50681,99015,"Iowa"
"IA",50682,99015,"Iowa"
"IA",50701,47940,"Iowa"
"IA",50702,47940,"Iowa"
"IA",50703,47940,"Iowa"
"IA",51246,99015,"Iowa"
"IA",51247,99015,"Iowa"
"IA",51248,99015,"Iowa"
"IA",51249,99015,"Iowa"
"IA",51250,99015,"Iowa"
"IA",51301,99015,"Iowa"
"IA",51330,99015,"Iowa"
"IA",51331,99015,"Iowa"
"IA",51333,99015,"Iowa"
"IA",51334,99015,"Iowa"
"IA",51338,99015,"Iowa"
"IA",51340,99015,"Iowa"
"IA",51341,99015,"Iowa"
"IA",51342,99015,"Iowa"
"IA",51343,99015,"Iowa"
"IA",51344,99015,"Iowa"
"IA",51345,99015,"Iowa"
"IA",51346,99015,"Iowa"
"IA",51347,99015,"Iowa"
"IA",51349,99015,"Iowa"
"IA",51350,99015,"Iowa"
"IA",51351,99015,"Iowa"
"IA",51354,99015,"Iowa"
"IA",51355,99015,"Iowa"
"IA",51357,99015,"Iowa"
"IA",50858,99015,"Iowa"
"IA",51360,99015,"Iowa"
"IA",51363,99015,"Iowa"
"IA",51364,99015,"Iowa"
"IA",51365,99015,"Iowa"
"IA",51366,99015,"Iowa"
"IA",51401,99015,"Iowa"
"IA",51430,99015,"Iowa"
"IA",51431,99015,"Iowa"
"IA",51432,99015,"Iowa"
"IA",51433,99015,"Iowa"
"IA",51436,99015,"Iowa"
"IA",51439,99015,"Iowa"
"IA",51440,99015,"Iowa"
"IA",51441,99015,"Iowa"
"IA",51442,99015,"Iowa"
"IA",51443,99015,"Iowa"
"IA",51444,99015,"Iowa"
"IA",51445,99015,"Iowa"
"IA",51446,99015,"Iowa"
"IA",51447,99015,"Iowa"
"IA",51448,99015,"Iowa"
"IA",51449,99015,"Iowa"
"IA",51450,99015,"Iowa"
"IA",51451,99015,"Iowa"
"IA",51452,99015,"Iowa"
"IA",51453,99015,"Iowa"
"IA",51454,99015,"Iowa"
"IA",51455,99015,"Iowa"
"IA",51458,99015,"Iowa"
"IA",51459,99015,"Iowa"
"IA",51460,99015,"Iowa"
"IA",51461,99015,"Iowa"
"IA",51462,99015,"Iowa"
"IA",51103,43580,"Iowa"
"IA",51104,43580,"Iowa"
"IA",51105,43580,"Iowa"
"IA",51106,43580,"Iowa"
"IA",51108,43580,"Iowa"
"IA",51109,43580,"Iowa"
"IA",51111,43580,"Iowa"
"IA",51201,99015,"Iowa"
"IA",51030,43580,"Iowa"
"IA",51031,99015,"Iowa"
"IA",51033,99015,"Iowa"
"IA",51034,99015,"Iowa"
"IA",51035,99015,"Iowa"
"IA",51036,99015,"Iowa"
"IA",51037,99015,"Iowa"
"IA",51038,99015,"Iowa"
"IA",51039,43580,"Iowa"
"IA",51040,99015,"Iowa"
"IA",51041,99015,"Iowa"
"IA",51044,43580,"Iowa"
"IA",51045,99015,"Iowa"
"IA",51046,99015,"Iowa"
"IA",51047,99015,"Iowa"
"IA",51048,43580,"Iowa"
"IA",51049,99015,"Iowa"
"IA",51050,99015,"Iowa"
"IA",51051,99015,"Iowa"
"IA",51052,43580,"Iowa"
"IA",51053,99015,"Iowa"
"IA",51054,43580,"Iowa"
"IA",51055,43580,"Iowa"
"IA",51056,43580,"Iowa"
"IA",51058,99015,"Iowa"
"IA",51059,99015,"Iowa"
"IA",51060,99015,"Iowa"
"IA",51061,99015,"Iowa"
"IA",51062,99015,"Iowa"
"IA",51063,99015,"Iowa"
"IA",51101,43580,"Iowa"
"IA",51102,43580,"Iowa"
"IA",52241,26980,"Iowa"
"IA",52242,26980,"Iowa"
"IA",52243,26980,"Iowa"
"IA",52244,26980,"Iowa"
"IA",52245,26980,"Iowa"
"IA",52246,26980,"Iowa"
"IA",52247,26980,"Iowa"
"IA",51358,99015,"Iowa"
"IA",51230,99015,"Iowa"
"IA",51231,99015,"Iowa"
"IA",51232,99015,"Iowa"
"IA",51234,99015,"Iowa"
"IA",51235,99015,"Iowa"
"IA",51237,99015,"Iowa"
"IA",51238,99015,"Iowa"
"IA",51239,99015,"Iowa"
"IA",51240,99015,"Iowa"
"IA",51241,99015,"Iowa"
"IA",51242,99015,"Iowa"
"IA",51243,99015,"Iowa"
"IA",51244,99015,"Iowa"
"IA",51245,99015,"Iowa"
"IA",52163,99015,"Iowa"
"IA",52164,99015,"Iowa"
"IA",52149,99015,"Iowa"
"IA",52151,99015,"Iowa"
"IA",52154,99015,"Iowa"
"IA",52155,99015,"Iowa"
"IA",52156,99015,"Iowa"
"IA",52157,99015,"Iowa"
"IA",52158,99015,"Iowa"
"IA",52159,99015,"Iowa"
"IA",52160,99015,"Iowa"
"IA",52161,99015,"Iowa"
"IA",52162,99015,"Iowa"
"IA",52249,16300,"Iowa"
"IA",52205,16300,"Iowa"
"IA",52165,99015,"Iowa"
"IA",52237,99015,"Iowa"
"IA",52240,26980,"Iowa"
"IA",52169,99015,"Iowa"
"IA",52170,99015,"Iowa"
"IA",52171,99015,"Iowa"
"IA",52172,99015,"Iowa"
"IA",52175,99015,"Iowa"
"IA",52201,26980,"Iowa"
"IA",52202,16300,"Iowa"
"IA",52203,99015,"Iowa"
"IA",52208,16300,"Iowa"
"IA",52204,99015,"Iowa"
"IA",52206,16300,"Iowa"
"IA",52207,99015,"Iowa"
"IA",52209,16300,"Iowa"
"IA",52210,99015,"Iowa"
"IA",52211,99015,"Iowa"
"IA",52166,99015,"Iowa"
"IA",52168,99015,"Iowa"
"IA",52248,99015,"Iowa"
"ID",83704,14260,"Idaho"
"ID",83705,14260,"Idaho"
"ID",83874,99012,"Idaho"
"ID",83876,17660,"Idaho"
"ID",83877,17660,"Idaho"
"ID",83354,99012,"Idaho"
"ID",83350,99012,"Idaho"
"ID",83352,99012,"Idaho"
"ID",83855,99012,"Idaho"
"ID",83856,99012,"Idaho"
"ID",83857,99012,"Idaho"
"ID",83858,17660,"Idaho"
"ID",83860,99012,"Idaho"
"ID",83861,99012,"Idaho"
"ID",83888,99012,"Idaho"
"ID",83864,99012,"Idaho"
"ID",83865,99012,"Idaho"
"ID",83353,99012,"Idaho"
"ID",83867,99012,"Idaho"
"ID",83868,99012,"Idaho"
"ID",83869,17660,"Idaho"
"ID",83870,99012,"Idaho"
"ID",83871,99012,"Idaho"
"ID",83872,99012,"Idaho"
"ID",83873,99012,"Idaho"
"ID",83209,38540,"Idaho"
"ID",83210,99012,"Idaho"
"ID",83862,99012,"Idaho"
"ID",83212,38540,"Idaho"
"ID",83213,99012,"Idaho"
"ID",83214,38540,"Idaho"
"ID",83215,99012,"Idaho"
"ID",83217,99012,"Idaho"
"ID",83355,99012,"Idaho"
"ID",83401,26820,"Idaho"
"ID",83402,26820,"Idaho"
"ID",83403,26820,"Idaho"
"ID",83404,26820,"Idaho"
"ID",83405,26820,"Idaho"
"ID",83406,26820,"Idaho"
"ID",83211,38540,"Idaho"
"ID",83415,26820,"Idaho"
"ID",83420,99012,"Idaho"
"ID",83421,99012,"Idaho"
"ID",83422,99012,"Idaho"
"ID",83423,99012,"Idaho"
"ID",83424,99012,"Idaho"
"ID",83425,26820,"Idaho"
"ID",83427,26820,"Idaho"
"ID",83428,26820,"Idaho"
"ID",83429,99012,"Idaho"
"ID",83431,26820,"Idaho"
"ID",83433,99012,"Idaho"
"ID",83434,26820,"Idaho"
"ID",83435,26820,"Idaho"
"ID",83436,99012,"Idaho"
"ID",83438,99012,"Idaho"
"ID",83440,99012,"Idaho"
"ID",83441,99012,"Idaho"
"ID",83201,38540,"Idaho"
"ID",83202,38540,"Idaho"
"ID",83203,99012,"Idaho"
"ID",83204,38540,"Idaho"
"ID",83205,38540,"Idaho"
"ID",83206,38540,"Idaho"
"ID",83271,38540,"Idaho"
"ID",83272,99012,"Idaho"
"ID",83274,99012,"Idaho"
"ID",83276,99012,"Idaho"
"ID",83277,99012,"Idaho"
"ID",83278,99012,"Idaho"
"ID",83281,38540,"Idaho"
"ID",83283,30860,"Idaho"
"ID",83285,99012,"Idaho"
"ID",83286,30860,"Idaho"
"ID",83287,99012,"Idaho"
"ID",83301,99012,"Idaho"
"ID",83302,99012,"Idaho"
"ID",83303,99012,"Idaho"
"ID",83311,99012,"Idaho"
"ID",83312,99012,"Idaho"
"ID",83313,99012,"Idaho"
"ID",83314,99012,"Idaho"
"ID",83316,99012,"Idaho"
"ID",83318,99012,"Idaho"
"ID",83320,99012,"Idaho"
"ID",83321,99012,"Idaho"
"ID",83322,99012,"Idaho"
"ID",83323,99012,"Idaho"
"ID",83324,99012,"Idaho"
"ID",83325,99012,"Idaho"
"ID",83327,99012,"Idaho"
"ID",83328,99012,"Idaho"
"ID",83330,99012,"Idaho"
"ID",83332,99012,"Idaho"
"ID",83333,99012,"Idaho"
"ID",83334,99012,"Idaho"
"ID",83335,99012,"Idaho"
"ID",83336,99012,"Idaho"
"ID",83337,99012,"Idaho"
"ID",83338,99012,"Idaho"
"ID",83340,99012,"Idaho"
"ID",83341,99012,"Idaho"
"ID",83342,99012,"Idaho"
"ID",83343,99012,"Idaho"
"ID",83344,99012,"Idaho"
"ID",83346,99012,"Idaho"
"ID",83347,99012,"Idaho"
"ID",83348,99012,"Idaho"
"ID",83349,99012,"Idaho"
"ID",83651,14260,"Idaho"
"ID",83652,14260,"Idaho"
"ID",83653,14260,"Idaho"
"ID",83654,99012,"Idaho"
"ID",83655,99012,"Idaho"
"ID",83656,14260,"Idaho"
"ID",83657,14260,"Idaho"
"ID",83660,14260,"Idaho"
"ID",83661,99012,"Idaho"
"ID",83666,14260,"Idaho"
"ID",83669,14260,"Idaho"
"ID",83670,14260,"Idaho"
"ID",83671,99012,"Idaho"
"ID",83672,99012,"Idaho"
"ID",83676,14260,"Idaho"
"ID",83677,99012,"Idaho"
"ID",83680,14260,"Idaho"
"ID",83686,14260,"Idaho"
"ID",83687,14260,"Idaho"
"ID",83701,14260,"Idaho"
"ID",83702,14260,"Idaho"
"ID",83703,14260,"Idaho"
"ID",83535,99012,"Idaho"
"ID",83536,99012,"Idaho"
"ID",83706,14260,"Idaho"
"ID",83707,14260,"Idaho"
"ID",83708,14260,"Idaho"
"ID",83709,14260,"Idaho"
"ID",83711,14260,"Idaho"
"ID",83712,14260,"Idaho"
"ID",83442,26820,"Idaho"
"ID",83443,26820,"Idaho"
"ID",83444,26820,"Idaho"
"ID",83445,99012,"Idaho"
"ID",83446,99012,"Idaho"
"ID",83447,99012,"Idaho"
"ID",83448,99012,"Idaho"
"ID",83449,26820,"Idaho"
"ID",83450,26820,"Idaho"
"ID",83451,99012,"Idaho"
"ID",83452,99012,"Idaho"
"ID",83454,26820,"Idaho"
"ID",83455,99012,"Idaho"
"ID",83460,99012,"Idaho"
"ID",83462,99012,"Idaho"
"ID",83463,99012,"Idaho"
"ID",83464,99012,"Idaho"
"ID",83465,99012,"Idaho"
"ID",83466,99012,"Idaho"
"ID",83467,99012,"Idaho"
"ID",83468,99012,"Idaho"
"ID",83469,99012,"Idaho"
"ID",83501,30300,"Idaho"
"ID",83520,99012,"Idaho"
"ID",83522,99012,"Idaho"
"ID",83523,99012,"Idaho"
"ID",83524,30300,"Idaho"
"ID",83525,99012,"Idaho"
"ID",83526,99012,"Idaho"
"ID",83530,99012,"Idaho"
"ID",83531,99012,"Idaho"
"ID",83533,99012,"Idaho"
"ID",83630,14260,"Idaho"
"ID",83631,14260,"Idaho"
"ID",83537,99012,"Idaho"
"ID",83539,99012,"Idaho"
"ID",83540,30300,"Idaho"
"ID",83541,99012,"Idaho"
"ID",83542,99012,"Idaho"
"ID",83543,99012,"Idaho"
"ID",83544,99012,"Idaho"
"ID",83545,30300,"Idaho"
"ID",83546,99012,"Idaho"
"ID",83547,99012,"Idaho"
"ID",83548,99012,"Idaho"
"ID",83549,99012,"Idaho"
"ID",83551,30300,"Idaho"
"ID",83552,99012,"Idaho"
"ID",83553,99012,"Idaho"
"ID",83554,99012,"Idaho"
"ID",83555,99012,"Idaho"
"ID",83601,99012,"Idaho"
"ID",83602,14260,"Idaho"
"ID",83604,14260,"Idaho"
"ID",83605,14260,"Idaho"
"ID",83606,14260,"Idaho"
"ID",83607,14260,"Idaho"
"ID",83610,99012,"Idaho"
"ID",83611,99012,"Idaho"
"ID",83612,99012,"Idaho"
"ID",83615,99012,"Idaho"
"ID",83616,14260,"Idaho"
"ID",83617,14260,"Idaho"
"ID",83619,99012,"Idaho"
"ID",83620,99012,"Idaho"
"ID",83622,14260,"Idaho"
"ID",83623,99012,"Idaho"
"ID",83624,14260,"Idaho"
"ID",83626,14260,"Idaho"
"ID",83627,99012,"Idaho"
"ID",83628,14260,"Idaho"
"ID",83629,14260,"Idaho"
"ID",83806,99012,"Idaho"
"ID",83808,99012,"Idaho"
"ID",83632,99012,"Idaho"
"ID",83633,99012,"Idaho"
"ID",83634,14260,"Idaho"
"ID",83635,99012,"Idaho"
"ID",83636,14260,"Idaho"
"ID",83637,14260,"Idaho"
"ID",83638,99012,"Idaho"
"ID",83639,14260,"Idaho"
"ID",83641,14260,"Idaho"
"ID",83642,14260,"Idaho"
"ID",83643,99012,"Idaho"
"ID",83644,14260,"Idaho"
"ID",83645,99012,"Idaho"
"ID",83646,14260,"Idaho"
"ID",83647,99012,"Idaho"
"ID",83648,99012,"Idaho"
"ID",83650,14260,"Idaho"
"ID",83724,14260,"Idaho"
"ID",83725,14260,"Idaho"
"ID",83726,14260,"Idaho"
"ID",83727,14260,"Idaho"
"ID",83728,14260,"Idaho"
"ID",83729,14260,"Idaho"
"ID",83730,14260,"Idaho"
"ID",83731,14260,"Idaho"
"ID",83732,14260,"Idaho"
"ID",83733,14260,"Idaho"
"ID",83735,14260,"Idaho"
"ID",83744,14260,"Idaho"
"ID",83756,14260,"Idaho"
"ID",83757,14260,"Idaho"
"ID",83788,14260,"Idaho"
"ID",83799,14260,"Idaho"
"ID",83801,17660,"Idaho"
"ID",83802,99012,"Idaho"
"ID",83803,17660,"Idaho"
"ID",83804,99012,"Idaho"
"ID",83805,99012,"Idaho"
"ID",83238,99012,"Idaho"
"ID",83239,99012,"Idaho"
"ID",83809,99012,"Idaho"
"ID",83810,17660,"Idaho"
"ID",83811,99012,"Idaho"
"ID",83812,99012,"Idaho"
"ID",83813,99012,"Idaho"
"ID",83814,17660,"Idaho"
"ID",83815,17660,"Idaho"
"ID",83713,14260,"Idaho"
"ID",83714,14260,"Idaho"
"ID",83715,14260,"Idaho"
"ID",83716,14260,"Idaho"
"ID",83717,14260,"Idaho"
"ID",83719,14260,"Idaho"
"ID",83720,14260,"Idaho"
"ID",83721,14260,"Idaho"
"ID",83722,14260,"Idaho"
"ID",83723,14260,"Idaho"
"ID",83833,17660,"Idaho"
"ID",83834,99012,"Idaho"
